userID,ISBN,bookRating,bookTitle,totalRatingCount,Genre
3363,0060987103,0,Wicked: The Life and Times of the Wicked Witch of the West,121,"Love, Witches, Fiction, Oz (Imaginary place), Brujas, Novela, Oz (Lugar imaginario), Novela fantástica, Spanish language materials, Fiction, fantasy, general, Oz (imaginary place), fiction, Fantasy fiction, Occult fiction, Classic Literature, Good and evil, Fantasy, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Large type books, nyt:e-book-fiction=2013-05-19, New York Times bestseller, nyt:trade-fiction-paperback=2008-11-02, Fiction, fairy tales, folk tales, legends & mythology, Fiction, fantasy, epic, Fiction, fantasy, contemporary"
3363,0060987529,0,Confessions of an Ugly Stepsister : A Novel,90,"Love, Fiction, Adaptations, Fairy tales, Personal Beauty, Stepsisters, Social life and customs, Stepchildren, Sisters, Folklore, Large type books, Fiction, general, Netherlands, fiction, Fiction, historical, general, Stepfamilies, Sisters, fiction"
3363,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",53,"Humorous stories, Teenage girls, Diaries, Juvenile fiction, Diaries in fiction, Fiction, England in fiction, Young adult fiction, Georgia Nicolson (Fictitious character), Teenage girls in fiction, Children's fiction, England, fiction, Diaries, fiction, Adolescence, fiction, Girls, Teenagers, Humorous fiction, collectionID:AlpineChallenge, collectionID:bannedbooks"
3363,0070212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,131,"Race relations, Reminiscing in old age, Female friendship, Romance norte americano, Fiction, Lesbians, Women, Domestic fiction, Love stories, Restaurants, Reminiscing in old age -- Fiction., Friendship, Female friendship -- Fiction., Women -- Alabama -- Fiction., Race relations -- Fiction., Restaurants -- Fiction., Lesbians -- Fiction., Alabama -- Fiction., Fiction, general, Alabama, fiction, Large type books, Lesbians, fiction, Kvinnlig vänskap, Skönlitteratur, LGBTQ novels, Fiction, family life, general, Fiction, romance, general, Friendship, fiction"
3363,0140282033,0,Chocolat,104,"Literature, Cities and towns, Lent, France, Chocolate, Fiction, Village communities, Pleasure, Single mothers, Fiction, general, France, fiction, Large type books"
3363,0140293248,0,The Girls' Guide to Hunting and Fishing,200,"Fiction, Social life and customs, Young women, Man-woman relationships, American Love stories, Literature, Love stories, American, American Romance fiction, Manners and customs, American Chick lit, Large type books, Fiction, romance, contemporary, Man-woman relationships, fiction, United states, social life and customs, fiction, Young women, fiction, United states, fiction, Fiction, general"
3363,0312278586,0,The Nanny Diaries: A Novel,230,"Rich people, Humorous stories, Sátira, Ricos, Nannies in fiction, Niñeras, Fiction, Rich people in fiction, Open Library Staff Picks, Ficción, Nannies, Novela humorística, Rich people -- Fiction, Nannies -- Fiction, Manhattan (New York, N.Y.) -- Fiction, Park Avenue (New York, N.Y.) -- Fiction, Humorous, Fiction - General, Fiction / Humorous, Large type books, Rich, Humorous fiction, Satire, New york (n.y.), fiction, Fiction, humorous, general"
3363,0345337662,0,Interview with the Vampire,177,"gothic horror, vampire literature, Vampires, Translations into Spanish, Fiction, Novela, Spanish imprints, Spanish fiction, American fiction, Vampiros, Horror fiction, Vampires in fiction, Imaginary interviews, Lestat (Fictitious character), Reading Level-Grade 11, Reading Level-Grade 12, Lestat (fictitious character), fiction, Vampires, fiction, Italy, fiction, Fiction, horror, Fiction, ghost, Fiction, general, French fiction, Romans, nouvelles, Roman français"
3363,0345388968,0,How to Make an American Quilt,85,"Fiction, Mothers and daughters, Quilting, Quiltmakers, Quilts, Women, New York Times reviewed, Fiction, general, California, fiction"
3363,0345417623,0,Timeline,146,"Fiction, Hundertja hriger Krieg, Wissenschaftler, Historians, Quantum theory, Zeitreise, Time travel, History, Historiadores, Teoría cuántica, Science Fiction, Teleportation, HistoriaViajes a través del tiempo, Thriller, Suspense fiction, Adventure stories, Social life and customs, Ficción, Technology, Twenty-first century, Hundertjähriger Krieg, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, technological, Fiction, science fiction, hard science fiction, Large type books, New York Times reviewed, Fiction, thrillers, technological"
3363,0345422392,0,Vittorio the Vampire: New Tales of the Vampires,50,"Fiction, horror, Fiction, occult & supernatural, Italy, fiction, Fiction, historical, Vampires, fiction, Fiction, History, Vampires, Revenge, American Horror tales, Historical fiction, Fiction, historical, general, Large type books"
3363,0345445848,0,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),51,"Humorous stories, Domestic fiction, Italian American women, Fiction, Married women, Mountain life, Large type books, Married people, Fiction, humorous, general, Virginia, fiction, Italian americans, fiction, Fiction, general"
3363,0375705856,0,Plainsong (Vintage Contemporaries),62,"City and town life, Family, Farm life, Farmers, Fathers and sons, Fiction, High school teachers, Literature, Single fathers, Social life and customs, Teenage pregnancy, Families, Fiction, sagas, Colorado, fiction, Large type books, Literary"
3363,0375706771,0,Midwives: A Novel,143,"Midwives, Trials, Fiction, Midwifery, American Suspense stories, Fiction, legal, Vermont, fiction, Midwives, fiction"
3363,0375726403,0,Empire Falls,104,"Fiction, Working class, Restaurateurs, Fathers and daughters, Restaurants, Social conditions, Blue collar workers, Large type books, Maine, fiction, Fiction, psychological, Fathers and daughters, fiction"
3363,0380820293,0,Last Chance Saloon,63,"Man-woman relationships, Humorous stories, Young adults, Single women, Female friendship, Fiction, City and town life, Young women, fiction, London (england), fiction, Friendship, fiction, Fiction, general, Man-woman relationships, fiction, Fiction, humorous, Fiction, humorous, general, Ireland, fiction, Young women"
3363,0385335407,0,The Kiss,76,"Fiction, Married people, Hospital patients, Traffic accident victims, Love stories, Traffic accidents, Married people -- Fiction, Fiction, romance, general, France, fiction, Paris (france), fiction, Married people, fiction"
3363,0385335482,0,Confessions of a Shopaholic (Summer Display Opportunity),120,"Humorous stories, Shopping, Becky Bloomwood (Fictitious character), Literature, Bildungsromans, Fiction, Young women, Debt, Shopping-Fiction, Young women-Fiction, Compulsive shopping, British, Fiction, humorous, general, London (england), fiction, Fiction, coming of age, Young women, fiction, Bloomwood, becky (fictitious character), fiction, Fiction, women"
3363,0385335881,0,Shopaholic Takes Manhattan (Summer Display Opportunity),78,"Fiction, Shopping, Shopping in fiction, Becky Bloomwood (Fictitious character), British, Young women in fiction, Young women, British in fiction, Humorous stories, Literature, Fiction, humorous, New york (n.y.), fiction, Young women, fiction, Bloomwood, becky (fictitious character), fiction, Fiction, coming of age, Fiction, women, Fiction, humorous, general"
3363,0385421982,0,The Pelican Brief,236,"White House Chief of Staff, Central Intelligence Agency, law firms, legal briefs, Federal Bureau of Investigation, car bombs, The Washington Post, pelicans, environmentalism, legal-suspense thriller, Supreme Court Justices, liberalism, Fiction, Judges, Crimes against, Women law students, Assassination, Witnesses, United States, Journalists, United States. Supreme Court, Detective and mystery stories, Legal stories, Mystery, Literature, Ermittlung, Politischer Mord, Fiction, legal, Fiction, thrillers, general, Large type books, Literature and fiction, mystery and suspense, Journalists, fiction, Louisiana, fiction, Washington (d.c.), fiction, Fiction, mystery & detective, general, Dutch fiction, Spanish language materials, Novela, Mystery fiction, Umschulungswerkstätten für Siedler und Auswanderer, Fiction, general"
3363,038542471X,0,The Client,183,"suicide, Fifth Amendment, lawyers, FBI, United States attorney, legal thriller, Organized crime, USA, Fiction, Child witnesses, Murder, Brothers, Legal stories, Mystery, Attorney and client, Confidential communications, Fiction in Italian, Women lawyers, Suicide victims, Suspense, Mafia, Women lawyers -- Fiction, Attorney and client -- Fiction, Child witnesses -- Fiction, Suicide victims -- Fiction, Organized crime -- Fiction, Brothers -- Fiction, New Orleans (La.) -- Fiction, Memphis (Tenn.) -- Fiction, USA Federal Bureau of Investigation, Fiction, mystery & detective, general, Fiction, thrillers, general, Priče umorov, V leposlovju, Pravnice, Mafija, Najeti morilci, Pravniki, Zaščita prič, Large type books, Louisiana, fiction, New orleans (la.), fiction, Fiction, legal, Lawyers, fiction, Fiction, thrillers, suspense, Women lawyers, fiction, Crime, fiction, Brothers, fiction, Tennessee, fiction, American Legal stories, Translations into German, Romans, nouvelles, Avocates, Enfants témoins, Suicidés, Crime organisé, Frères"
3363,0385424728,0,The Chamber,179,"alcoholism, loyalty oaths, pardons, governors, trials, FBI, capital punishment, gas chambers, pro bono publico, law firms, legal fiction, thriller fiction, Mystery, Ligues des droits de l'homme, Literature, Condamnés à mort, Ku Klux Klan, Attentats à la bombe, Romans, nouvelles, Thriller, Ku Klux Klan (1915- ), Fiction, Civil rights movements, Bombings, Death row inmates, Legal stories, Ku Klux Klan (1915- ) -- Fiction., Bombings -- Mississippi -- Greenville -- Fiction., Death row inmates -- Mississippi -- Fiction., Civil rights movements -- Mississippi -- Fiction., Greenville (Miss.) -- Fiction., Large type books, Fiction, legal, Accessible book, Protected DAISY, Novela, Bombardeos, Reclusos condenados a muerte, Derechos civiles, Movimientos, Mouvements des droits de l'homme, Hall, adam (fictitious character), fiction, Mississippi, fiction"
3363,0425105334,0,The Talisman,86,"Fantastique, Romans, Talismans, Mothers and sons, Fiction, Quests (Expeditions), Boys, Fantasy, Horror, Fantasy fiction, Fictional Works, Protected DAISY, Accessible book, Fiction, horror, Mothers and sons, fiction, Fiction, fantasy, general, Horror - General, Fiction - Horror, Fiction / Horror"
3363,042517736X,0,Abduction,50,"Fiction, Oceanographers, Ocean bottom, Large type books, Open Library Staff Picks, Fiction, science fiction, action & adventure"
3363,0440224675,0,Hannibal,183,"Fiction, Government investigators, Revenge, Fugitives from justice, Serial murderers, Psychological fiction, Suspense fiction, horror fiction, mystery fiction, Federal Bureau of Investigation, mentally ill offenders, employees, lobotomy, prefrontal cortex, psychotropic drugs, behavioral therapy, brainwashing, sodomy, child sexual abuse, rape, homosexuality, Pazzi conspiracy, Thriller, Hannibal Lector (Fictitious character), Venganza, Hannibal Lector (Personaje literario), Asesinos seriales, Novela psicológica, Fugitivos de la justicia, Novela de suspense, Ficción, Investigadores gubernamentales, Hannibal Lecter (Fictitious character), Fiction, horror, Fiction, psychological, Lecter, hannibal (fictitious character), fiction, Fiction, thrillers, general, Fiction, suspense, Fiction, mystery & detective, women sleuths, Italy, fiction, Large type books, Officials and employees, Victims, Dangerously mentally ill, United States. Federal Bureau of Investigation, United States, Literature, Homicide, Serial killers, Fiction, thrillers, suspense"
3363,0446394521,0,Daisy Fay and the Miracle Man,77,"Fiction, Girls, Pastoral fiction, Fathers and daughters, Fiction, general, Mississippi, fiction, Fathers and daughters, fiction, Large type books"
3363,0446525774,0,Saving Faith,86,"Open Library Staff Picks, Novela política, Political corruption, Cabilderos, Fiction, Corrupción política, Lobbyists, Ficción, Dutch fiction, Relatos de aventura, Thriller, United States, United States. Federal Bureau of Investigation, United States. Central Intelligence Agency, Fiction, political, Fiction, thrillers, general, Private investigators, fiction, Washington (d.c.), fiction, Large type books, Fiction, thrillers, Philanthropists, Intelligence officers, Roman policier, Criminal investigation, Witnesses, Mystery fiction, Spy stories, Lobbying, Lobbyistes, Romans, nouvelles, Corruption (Politique), Novela"
3363,0446605581,0,Fat Tuesday,70,"Carnival, Fiction, Kidnapping, Police, Corrupt practices, Revenge, Man-woman relationships, Large type books, New orleans (la.), fiction, Basile, burke (fictitious character), fiction, Fiction, romance, suspense, Fiction, action & adventure, Missing persons, fiction, Mafia, Romans, nouvelles"
3363,0446608653,0,The Alibi,64,"murder trials, Legal stories, Man-woman relationships, Trials (Murder), Open Library Staff Picks, American Psychological fiction, Fiction, Murder, Suspense fiction, Public prosecutors, American Legal stories, Psychological fiction, Lawyers, fiction, Charleston (s.c.), fiction, Fiction, suspense, Fiction, legal, Large type books, nyt:mass-market-paperback=2015-11-22, New York Times bestseller, Fiction, thrillers, suspense, Procureurs généraux, Romans, nouvelles, Procès (Meurtre)"
3363,0446675059,0,The Honk and Holler Opening Soon,69,"Man-woman relationships, Vietnam War, 1961-1975, Indians of North America, Restaurants, Veterans, Fiction, Oklahoma, fiction, Fiction, general"
3363,0553277472,0,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,64,"Pirsig, Robert M., Biography, Description and travel, Fathers and sons, Journeys, Maintenance and repair, Motorcycles, Nonfiction, Philosophy, Philosophy and civilization, Popular culture, Psychology, Self, Zen Buddhism and science, Conduct of life, Existentialism, Travel, Values, Social Values, Autobiography, 18.06 Anglo-American literature, Zen buddhism, Motorcycles, maintenance and repair, United states, description and travel, Christmas decorations, Handicraft, Open Library Staff Picks, Essentialism (Philosophy), Pirsig, Robert M, Pirsing, Robert M., Pirsig, robert m., Zen buddhism and science, Social values, 18.06 anglo-american literature, Open library staff picks, Essentialism (philosophy), General, Pirsig, robert m, Fathers and sons--united states, Ct275.p648 a3 1974, 917.3/04/920924 b"
3363,0553582933,0,Winter Moon,62,"Police, Fiction, Protected DAISY, In library, Fiction, horror, Montana, fiction, Fiction, thrillers, suspense, Romans, nouvelles, Los angeles (calif.), fiction"
3363,0553800973,0,Body of Lies,64,"Forensic anthropology, Detective and mystery stories, Forensic sciences, Women sculptors, Fiction, Anthropology, Eve Duncan (Fictitious character), Mystery fiction, Facial reconstruction (Anthropology), Large type books, Fiction, thrillers, suspense, Duncan, eve (fictitious character), fiction, Fiction, mystery & detective, women sleuths, Louisiana, fiction"
3363,0670880728,0,Bridget Jones's Diary,278,"single women, Diary fiction, Humorous fiction, Fiction, Humorous stories, human relationships, Humour, Dieting for women, Publishing, English Humous fiction, Women, English Diary novels, Open Library Staff Picks, Triangles (Interpersonal relations), Office romance, Friendship, Single people, Dating (Social customs), Ficción, Solteras, Single women -- England -- Fiction, Fiction, humorous, Single women, fiction, Fiction, women, Jones, bridget (fictitious character), fiction, London (england), fiction, English literature, Large type books, Novela, Junge Frau, Partnerwahl, New York Times reviewed, Fiction, humorous, general, England, fiction, Femmes seules, Romans, nouvelles, Social life and customs, Diaries, Bridget Jones (Fictitious character)"
3363,0671002031,0,Temptation,61,"Fiction, Young women, Americans, Historical fiction, Housekeepers, Love stories, Large type books, Fiction, romance, historical, general, Edinburgh (scotland), fiction"
3363,0671673688,0,While My Pretty One Sleeps,75,"Detective and mystery stories, Clothing trade, Open Library Staff Picks, Fiction, Women authors, Mystery and detective stories, Large type books, Ex-police officers, Fashion designers, Fiction, mystery & detective, women sleuths, Fiction, suspense, Romans policiers, Spanish fiction, Fiction, thrillers, suspense, Fiction, mystery & detective, general, Fiction, psychological, Kearny, neeve (fictitious character), fiction, Fiction, general, Authors, fiction, New york (n.y.), fiction"
3363,0679772677,0,A Civil Action,61,"Trials, litigation, W.R. Grace & Co, Law and legislation, Drinking water, Groundwater, Contamination, Liability for water pollution damages, Trials (Toxic torts), Pollution, Hazardous Waste, Water Pollution, Milieuverontreiniging, Privaatrechtelijk milieurecht, Trinkwasserverschmutzung, Zivilprozess, Aansprakelijkheid, Wasserverschmutzung, Procesrecht, open_syllabus_project, Anderson, Anne, 1936?- -- Trials, litigation, etc, Legislation & jurisprudence, Anderson, Anne, 1936?-  -- Trials, litigation, etc, Schlichtmann, Jan, W.R. Grace & Co. -- Trials, litigation, etc, Trials (Toxic torts) -- Massachusetts -- Boston, Groundwater -- Pollution -- Law and legislation -- Massachusetts -- Woburn, Drinking water -- Contamination -- Massachusetts -- Woburn, Liability for water pollution damages -- Massachusetts -- Woburn, Liability for hazardous substances pollution damages, Trials, united states, Toxic torts, Groundwater, pollution, Trials, litigation, etcanderson, anne , 1936?-, Anderson, anne , 1936?-, Trials, litigation, etcw.r. grace & co, W.r. grace & co., Trials (toxic torts)--massachusetts--boston, Groundwater--pollution--law and legislation, Groundwater--pollution--law and legislation--massachusetts--woburn, Drinking water--contamination, Drinking water--contamination--massachusetts--woburn, Liability for water pollution damages--massachusetts--woburn, Trials, Groundwater--pollution, Water pollution--law and legislation, Water pollution--legislation & jurisprudence, Kf228.a667 h37 1996, Wa 689 h296c 1996, 346.7303 har, Kb71.5.w6 h296c 1996"
3363,0743418174,0,Good in Bed,174,"Overweight women, Fiction, Women journalists, Young women, Domestic--fiction, Humorous stories, Fiction, romance, contemporary, Philadelphia (pa.), fiction, Women journalists, fiction, Young women, fiction, Fiction, humorous"
3363,0767905180,0,Jemima J: A Novel About Ugly Ducklings and Swans,70,"Literature, Fiction, Fiction, general, Man-woman relationships, fiction, California, fiction, Internet, fiction, Single women, fiction, Weight loss, fiction, Overweight women, Internet, British, Weight loss, Body image, Discrimination against overweight women, Interpersonal relations, Computer network resources"
3363,0786881852,0,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),90,"Conduct of life, Psychological Adaptation, Behavior Therapy, Peace of mind, Behavior modification, Self-management, Tranquillite  d'esprit, Morale pratique, Modification du comportement, Tranquillité d'esprit, Quality of Life, Life Style, Interpersonal relations, Stress management, Self-defeating behavior, Self-management (Psychology), Behavior Modification; Conduct Of Life; Peace Of Mind"
3363,080411868X,0,"Welcome to the World, Baby Girl!",92,"Fiction, Interviewing on television, Women television personalities, Love stories, Television journalists, Fiction, romance, contemporary, Fiction, family life, Missouri, fiction, Romance fiction, Large type books, Fiction, family life, general"
3363,0842329218,0,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),74,"Illinois in fiction, Rapture (Christian eschatology), Rayford Steele (Fictitious character), Christian fiction, Suspense, Adventure, Novela fantástica, Steele, Raimundo (Personaje literario), Novela cristiana, Fin del mundo, Steele, Rayford (Fictitious character), Large type books, Fiction"
3363,0842329242,0,Nicolae: The Rise of Antichrist (Left Behind No. 3),61,"Fiction, Rapture (Christian eschatology), Adventure, Rayford Steele (Fictitious character), Antichrist, World War III, Ficción, Novela fantástica, Anticristo, Novela cristiana, Steele, Raimundo (Personaje literario), Fin del mundo, Fantasy fiction, Christian fiction, Guerra Mundial III, Suspense, Modern fiction, Science fiction, American Mystery & Suspense Fiction, Fiction - Religious, Steele, Rayford (Fictitious character), Steele, Rayford (Fictitious ch, Religious - Apocalyptic, Christian - Futuristic, Religious - General, Rapture (Christian eschatology, Large type books, Fiction, christian, futuristic, Steele, rayford (fictitious character), fiction, World war iii, fiction"
3363,089480829X,0,What to Expect When You're Expecting (Revised Edition),59,"Pregnancy, Postnatal care, Childbirth, Postnatal Care, Obstetric Labor, Popular Works, Prenatal Care, Embarazo, Popular works, Madres, Nutrición, Aspectos nutritivos"
3363,1551668998,0,Beach House,57,"Loggerhead turtle, Fiction, Romance, Women, Home & Family, Mothers and daughters, Vacation homes, Love stories, Fiction, romance, general, Fiction, general, Mothers and daughters, fiction, Large type books, Mother-daughter relationship, FICTION"
3363,155874262X,0,Chicken Soup for the Soul (Chicken Soup for the Soul),74,"Spiritual life, Parables, Anecdotes, Vie spirituelle, BODY, MIND & SPIRIT, Meditation, SELF-HELP, Meditations"
3363,1558744150,0,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),68,"Women, Anecdotes, Conduct of life, Inspiration, Self-actualization (Psychology), Nonfiction, Self-Improvement, Character, Women, conduct of life, PSYCHOLOGY, Success, Applied Psychology, FICTION, Values, Spiritual life, SELF-HELP, Self-esteem, Personal Growth, General, Happiness, Colecciones literarias, Literary collections, Mujeres, Anécdotas, Conducta (Ética)"
3757,0807281859,9,"The Subtle Knife (His Dark Materials, Book 2)",83,"Fantasy, Juvenile literature, English Fantasy fiction, Fantasy fiction, Juvenile fiction, Fiction, Kidnapping, Missing persons, Arctic regions, Children's fiction, Belacqua, lyra (fictitious character), fiction, Large type books, Lyra Belacqua (Fictitious character), Good and evil, Young adult fiction, Science fiction, fantasy, horror, Will Parry (Fictitious character), Space and time, Espace et temps, Romans, Personnes disparues, Enlèvement, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Magic, Magia, Niños, Quests (Expeditions), Experimentos, Novela fantástica, Lugares imaginarios, Personas desaparecidas, Secuestro, Imaginary places, Bien y mal, Experiments, Traducciones al español, Ficción juvenil, Belacqua, Lyra (Personaje literario), Novela fantástica inglesa, Children, Parry, Will (Personaje literario), Translations into Russian, Classics, Audiobooks, Children's Audio - 9-12, Audio: Juvenile, Science Fiction, Fantasy, & Magic, JUV, JUV037000, Juvenile Fiction / Science Fiction, Fantasy, Magic, Children: Grades 1-2, Children's audiobooks, Merveilleux, Romans, nouvelles, etc. pour la jeunesse, Enlèvement de mineurs, Enlèvement (Droit pénal), Roman fantastique, Roman pour la jeunesse, Magie, Univers parallèles, Novela, San bu qu (zuo pin), Chang pian xiao shuo ., Er tong wen xue, Er tong wen xue ., Chinese text, Chang pian xiao shuo"
3757,8401422345,0,Fahrenheit 451,119,"Mechanical Hound, girl next door, Long Now Manual for Civilization, Terrorismo estatal, Censura, Novela, Totalitarismo, science fiction, political fiction, satire, Zukunft, State-sponsored terrorism, Totalitarianism, Book burning, Censorship, Fiction, American Science fiction, Fictional Works, Terrorism, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, dystopian, Fiction, science fiction, general, Fiction, political, Drama, Large type books, American literature, award:retro_hugo, Terrorismo, Totalitarianisms, Bücherverbrennung, Terrorisme d'État, Romans, nouvelles, Totalitarisme, Autodafé de livres, Zhang pian xiao shuo, Education, Language arts, Fiction, horror, Science fiction, american, Book burning--fiction, Censorship--fiction, State-sponsored terrorism--fiction, Totalitarianism--fiction, Ps3503.r167 f3 2012, 813/.54"
3757,8401491029,7,Misery,121,"Catholic Church, arson, Great Depression, hitmen, Horror fiction, City and town life, Cuentos de terror, Fiction, Vampires, Adapted for Television, horror tales, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Authors, Fiction, occult & supernatural, Fiction, horror, Authors, fiction, Large type books, Vampires, fiction, New england, fiction, Maine, fiction, Écrivains, Romans, nouvelles, Polish language materials, Literatura grozy amerykańska, Tłumaczenia polskie, Powieść amerykańska, American Horror tales, crucifixes, rosaries, devotional medals, Douay–Rheims Bible, myocardial infarction, short stories, manservants, Puritans, Madonna and Child, inverted crosses, runes, De Vermis Mysteriis, occult, rail fence ciphers, bastards, suicide, inbreeding, witchcraft, cults, eastern whip-poor-wills, nosferatu, undead"
4017,0060915544,8,The Bean Trees,133,"Indian children, Friendship in fiction, Literature, Indian children in fiction, Bildungsromans, Automobile travel in fiction, Fiction, Women travelers in fiction, Automobile travel, Young women in fiction, Orphans in fiction, Young women, Travel, Friendship, Orphans, Women travelers, Abandoned children, Modern Literature, Young women, fiction, Fiction, coming of age, Friendship, fiction, West (u.s.), fiction, Large type books, American Short stories, Women authors, Fiction, general, Fiction, humorous, general, Indians of north america, fiction"
4017,0060929871,9,Brave New World,70,"Utopias, Brainwashing, Moral and ethical aspects of Science, Fiction, Science and state, Social problems, Passivity (Psychology), Culture, Propaganda, Genetic engineering, Science, English fiction, Science fiction, Dystopias, Totalitarianism, Collectivism, Control (Psychology), History and criticism, Ciencia-ficción, Lavado de cerebro, Ficción, Science-fiction anglaise, Science-fiction, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Gesellschaft, Moral and ethical aspects, Totalitarismus, Ethics, British and irish fiction (fictional works by one author), Fiction, psychological, Fiction, political, Fiction, science fiction, general, Long Now Manual for Civilization, Spanish fiction, Capitalism, Dystopia, satire, class systems, London, future, capitalist civilization, English Science fiction, Large type books, Psychological fiction, Political fiction, Classics, Dystopian, New York Times reviewed, Fiction, general, English literature, American fiction (fictional works by one author), Control (Psicología), Aspectos morales y éticos, Ciencia y Estado, Ciencia, collectionID:ConroeChallenge, Audiobooks, Atomic bomb, Desertification, Radioactive pollution, Environmental aspects, Nature, Effect of human beings on, Realism in literature"
4017,0156027321,0,Life of Pi,186,"Teenage boys, Zoo animals, Fiction, Literature, Tigers, Translations into Korean, Tiger, award:man_booker_prize=2002, Man Booker Prize Winner, Open Library Staff Picks, Orphans, Survival after airplane accidents, shipwrecks, Storytelling, Ocean travel, Ithaca College First-Year Reading Initiative, Shipwreck survival, English fiction, Human-animal relationships, Integracji i Globalizacji Centrum Badawcze Transformacji, Fictional Works Publication Type, Religion, Relations homme-animal, Adventure fiction, Schiffbruch, Romans, nouvelles, etc. pour la jeunesse, Human-animal relationship, Überleben, Survie après accidents d'avion, naufrages, Männliche Jugend, Teenagers, Animal Population Groups, Zähmung, Faszination, Romans, nouvelles, Indischer Jugendlicher, Survival at sea, Fiction, action & adventure, Fiction, psychological, Large type books, Shipwreck victims, nyt:trade-fiction-paperback=2012-10-21, New York Times bestseller, Romans, Aventures, Naufragés, Tigres, Pacifique, Océan, Novela psicológica, Muchachos adolescentes, Narración de cuentos, Relatos de aventura, Viajes por mar, Relaciones hombre-animal, Supervivencia (después de accidentes aéreos, naufragios, etc.), Animales zoológicos, Ficción, Huérfanos, Survival, Readers, Action & Adventure, LITERARY CRITICISM, American, General, Life of Pi (Martel, Yann), Psychological fiction, Adventure stories"
4017,0312291639,0,The Nanny Diaries: A Novel,230,"Fiction, humorous, New york (n.y.), fiction"
4017,0316182540,0,White Oleander : A Novel,116,"Fiction, Foster children, Mothers and daughters, Women murderers, Young women, Children of prisoners, Psychology, Fantasy, Littérature américaine, Bildungsromans, Fiction, general, Mothers and daughters, fiction, Los angeles (calif.), fiction, Young women, fiction, Large type books, Women murderers -- Fiction, New York Times reviewed"
4017,0316899984,5,"River, Cross My Heart",80,"Afro-Americans, Fiction, African Americans, Fiction, historical, African americans, fiction, Washington (d.c.), fiction, Fiction, historical, general, African American families, Afro-American families, Large type books, Drowning"
4017,0345424719,10,A Widow for One Year,97,"Accessible book, Protected DAISY, Death, Fiction, Grief, Novelists, Romance fiction, Love stories"
4017,0375411550,10,The Bluest Eye,52,"foster care, Dick and Jane, flashback, White Anglo-Saxon Protestants, inferiority complex, whiteness, third-person narrative, Coming of age, African American fiction, Eye, African American girls, Eleven-year-old girls, Incest, Fiction, Open Library Staff Picks, novels, fictional works, blacks, literary fiction, Bildungsromans, Girls in fiction, Girls, African Americans in fiction, African Americans, Ohio in fiction, Fiction in English, Afro-Americans, Afro-Americans in fiction, Literature, open_syllabus_project, Literary, African American, 1000blackgirlbooks, Historical fiction, American fiction (fictional works by one author), Ohio, fiction, African americans, fiction, Fiction, coming of age, Large type books, nyt:trade-fiction-paperback=2019-08-25, New York Times bestseller, collectionID:TexChallenge2021, collectionID:KellerChallenge, collectionID:EanesChallenge, collectionID:ConroeChallenge, Race identity, Racism, Child abuse, Colorism, Conformity, General"
4017,0375502238,0,Blessings,83,"Administration of estates, Fiction, Women landowners, Foundlings, Large type books, New York Times reviewed"
4017,0375707972,10,The Reader,140,"Fiction, Romance, Germany, World War 2, Holocaust, war crimes, Atrocities, World War, 1939-1945, War crime trials, History, Man-woman relationship, Nazis, Fiction, psychological, Fiction, historical, Germany, fiction, World war, 1939-1945, fiction, Activities, Large type books, nyt:trade-fiction-paperback=2008-12-21, New York Times bestseller, Guilt, Holocaust, Jewish (1939-1945), Germans, Psychology, German language materials, Love stories, Psychological fiction, Fiction, historical, general, Guerra Mundial II, 1939-1945, Procesos por crimenes de guerra, World War (1939-1945) fast (OCoLC)fst01180924, Novela, Atrocidades, Man-woman relationships, Analfabetismo, Seduction, Novela psicológica, Law students, Procesos por crímenes de guerra, Illiterate persons, Relaciones hombre-mujer, Seducción, Ficción, Schuldgevoelens, Verraad, Romans en novellen ; vertaald, Trials (Murder), Nazisme, Romans, Littérature allemande, Roman allemand, Translations into English, Romance fiction, World war 2, War crimes, World war, 1939-1945"
4017,0380730138,9,Vinegar Hill (Oprah's Book Club (Paperback)),104,"Catholics, City and town life, Family, Fiction, Married women, Families, Domestic fiction, Large type books, Wisconsin, fiction, Fiction, family life, general, Married people, fiction"
